"紺紙金泥大灌頂光明真言","Daikanjo Komyo Shingon (""true words"" for a ceremony), a blue paper with gold paint",
"紺紙金泥般若心経","Konshi Kindei Hannya Singyo",
"紺紙墨書","Ink on dark blue paper",
"紺村濃","konmurago color",
"紺碧画","blue pictures",
"紺碧障壁画","blue pictures on partitions",
"紺絲威","Konioto-odoshi (odoshi with navy blue strings)",
"艮","northeast",
"艮（うしとら）","Ushi-tora",
"魂振","shaking of souls",
"佐","suke",
"佐井西通","Sainishi-dori Street",
"佐井西通西入ル","Sainishi-dori nishi iru",
"佐井通","Sai-dori Street",
"佐屋","Saya",
"佐賀の乱","Saga War ",
"佐賀惟憲","Korenori SAGA",
"佐賀県","Saga Prefecture",
"佐賀県立九州陶磁文化館","the Kyushu Ceramic Museum",
"佐賀村","Saga-mura",
"佐賀藩","Saga Domain",
"佐賀藩致遠館","Chienkan school, domain of Saga",
"佐賀藩論","Argument of Saga domain",
"佐貫藩","domain of Sanuki",
"佐久間ダム","Sakuma Dam",
"佐久間軍記","Sakuma Gunki (a war chronicle)",
"佐久間象山","Shozan SAKUMA",
"佐久間信盛","Nobumori SAKUMA",
"佐原祇園祭","Sahara Gion Festival",
"佐原義連","Yoshitsura SAHARA",
"佐原義連の家系","Yoshitsura SAHARA",
"佐古","Sako",
"佐々克明","Katsuaki SASSA",
"佐々成政","Narimasa SASSA",
"佐佐婆神社","Sasaba-jinja Shrine",
"佐々木 稔納（ささき としのり）","Toshinori SASAKI",
"佐々木・和辻論争","dispute between Sasaki and Watsuji",
"佐々木愛次郎","Aijiro SASAKI",
"佐々木家","the Sasaki family",
"佐々木義清","Yoshikiyo SASAKi",
"佐々木経高","Tsunetaka SASAKI",
"佐々木月樵","Gessho SASAKI",
"佐々木行忠","Yukisada Sasaki",
"佐々木高綱","Takatsuna SASAKI",
"佐々木高行","Takayuki SASAKI",
"佐々木高秀","Takahide SASAKI",
"佐々木三郎","Saburo SASAKI",
"佐々木氏","Sasaki clan",
"佐々木氏一門","the Sasaki clan",
"佐々木氏綱","Ujitsuna SASAKI",
"佐々木氏支族","branch family of Sasaki clan",
"佐々木氏支流","the branch family of Sasaki clan",
"佐々木氏信","Ujinobu SASAKI",
"佐々木氏傍流","branch family of Sasaki clan",
"佐々木時清","Tokikiyo SASAKI",
"佐々木宗家","The head house of the House of Sasaki",
"佐々木宗綱","Munetsuna SASAKI",
"佐々木秀義","Hideyoshi SASAKI",
"佐々木秀綱","Hidetsuna SASAKI",
"佐々木秀宗","Hidemune SASAKI",
"佐々木秀詮","Hideakira SASAKI",
"佐々木重綱","Shigetsuna SASAKI",
"佐々木俊綱","Toshitsuna SASAKI",
"佐々木庶流","illegitimate family lineage of the Sasaki family",
"佐々木小次郎","Kojiro SASAKI",
"佐々木信胤","Nobutane SASAKI",
"佐々木信綱","Nobutsuna SASAKI",
"佐々木甚助","Jinsuke SASAKI",
"佐々木姓","Sasaki cognomen",
"佐々木清高","Kiyotaka SASAKI",
"佐々木惣一","Soichi SASAKI",
"佐々木蔵之助","Kuranosuke SASAKI",
"佐々木泰綱","Yasutsuna SASAKI",
"佐々木貞満","Mitsusada SASAKI",
"佐々木定綱","Sadatsuna SASAKI",
"佐々木導誉","Doyo SASAKI",
"佐々木道誉","Doyo SASAKI",
"佐々木道誉（京極高氏）","Doyo SASAKI (Takauji KYOGOKU)",
"佐々木文書","""Sasaki Bunsho""(the document of Sasaki clan)",
"佐々木麻緒","Mao SASAKI",
"佐々木頼綱","Yoritsuna SASAKI",
"佐々木流","Sasaki School",
"佐々里峠","Sasari-toge Mountain Pass",
"佐山","Sayama",
"佐山・東角小学校区","Sayama and Tozumi Elementary School District",
"佐山村","Sayama-mura",
"佐世保","Sasebo",
"佐跡","Saseki Style",
"佐川官兵衛","Kambe SAGAWA",
"佐川急便","Sagawa Express Co., Ltd.",
"佐川急便株式会社","Sagawa Express Co., Ltd.",
"佐川氏","the Sagawa clan",
"佐川美術館","Sagawa Art Museum",
"佐倉市","Sakura City",
"佐倉市臼井田","Usuida, Sakura City",
"佐倉市将門","Masakado, Sakura City",
"佐倉宗吾","Sogo SAKURA",
"佐倉茶","sakura cha (tea)",
"佐太神社","Sada-jinja Shrine",
"佐竹家","Satake family",
"佐竹義重","Yoshishige SATAKE",
"佐竹義人","Yoshihito SATAKE",
"佐竹義宣","Yoshinobu SATAKE",
"佐竹義峯","Yoshimine SATAKE",
"佐竹氏","Satake Clan",
"佐竹秀義","Hideyoshi SATAKE",
"佐竹昌義","Masayoshi SATAKE",
"佐竹扇","Satake-ogi crest",
"佐竹藤三郎","Tozaburo SATAKE",
"佐竹藩","Satake Domain",
"佐竹本『三十六歌仙絵巻』","Satake version of ""Sanju-roku Kasen Emaki (illustrated scroll of the thirty-six celebrated poets)""",
"佐竹本三十六歌仙","Satakebon Sanjurokkasen (Satake version Thirty-six Great Poets)",
"佐竹本三十六歌仙絵巻","handscrolls of the Thirty Six Immortal Poets Satake version",
"佐津駅","Satsu Station",
"佐田義久","Yoshihisa SADA",
"佐田彦神社（猿田彦命、事代主命）","Satahiko-jinja Shrine (Sarutahiko no mikoto, Kotoshironushi no mikoto)",
"佐田彦大神","Satahikono Ookami",
"佐渡","Sado",
"佐渡金山","Sado Gold Mine",
"佐渡国","Sado Province",
"佐渡市吉岡鎮座","enshrined at Yoshioka, Sado City",
"佐渡市真野鎮座","enshrined at Mano, Sado City",
"佐渡守","Sado no kami",
"佐渡守親康","Sadonokami Chikayasu",
"佐渡重成","Shigenari SADO",
"佐渡島","Sadoga-shima Island",
"佐渡奉行","Sado bugyo",
"佐土原","Sadowara",
"佐土原隊","march convoy",
"佐東銀山城","Sato-Kanayama Castle",
"佐藤 義清","Norikiyo SATO",
"佐藤一斎","Issai SATO",
"佐藤義清","Norikiyo SATO",
"佐藤継信","Tsugunobu SATO",
"佐藤康清","Yasukiyo SATO",
"佐藤三昭","Mitsuaki SATO",
"佐藤信淵","Nobuhiro SATO",
"佐藤進一","Shinichi SATO",
"佐藤太清","Taisei SATO",
"佐藤忠信","Tadanobu SATO",
"佐藤直方","Naokata SATO",
"佐藤諦学","Taigaku SATO",
"佐藤彦五郎","Hikogoro SATO",
"佐藤榮作","Eisaku SATO",
"佐奈田義忠","Yoshitada SANADA",
"佐那具駅","Sanagu Station",
"佐波賀","sabaka",
"佐伯惟教","Korenori SAIKI",
"佐伯好郎","Yoshiro SAEKI",
"佐伯市","Saiki City",
"佐伯宗天","Soten SAIKI",
"佐伯浄信","Joshin SAEKI",
"佐伯神社","Saeki-jinja Shrine",
"佐伯又三郎","Matasaburo SAEKI",
"佐伯祐三","Yuzo SAEKI",
"佐伯理一郎","Riichiro SAEKI",
"佐伯連","SAEKI no Muraji",
"佐備神社","Sabi-jinja Shrine",
"佐平","Sahei",
"佐保台住宅地","Sahodai residential district",
"佐幕","supporter of Bakufu",
"佐幕派","Sabaku-ha",
"佐幕派大名","Sabaku-ha Daimyo (feudal lords who support Feudal Government)",
"佐野市","Sano City",
"佐野市立吉澤記念美術","Yoshizawa Memorial Museum of Art, Sano",
"佐野氏","Sano clan",
"佐野常民","Tsunetami SANO",
"佐野厄除け大師","Sano Yakuyoke Daishi",
"佐理","Sukemasa",
"佐呂間町","Saroma Town",
"佐和山","Sawayama ",
"佐和山城","Sawayama Castle",
"叉倉（あぜくら）","azekura",
"叉蔵","Azekura",
"嵯峨","Saga",
"嵯峨・淳和両朝","the reign of Emperor Saga and Emperor Junna",
"嵯峨・嵐山","Saga Arashiyama",
"嵯峨の今屋殿","Saga-no-Imayadono",
"嵯峨院","Saga-in",
"嵯峨駅","Saga Station",
"嵯峨駅前駅（さがえきまええき）","Sagaekimae Station",
"嵯峨越畑","Saga Koshihata",
"嵯峨家","Saga Family",
"嵯峨街道","Saga kaido",
"嵯峨亀ノ尾町","Sagakameno Cho",
"嵯峨桐","saga-giri (Saga paulownia)",
"嵯峨源氏","Saga Genji",
"嵯峨御所","Saga-gosho",
"嵯峨御流","Saga Goryu",
"嵯峨口","Sagaguchi",
"嵯峨祭(還幸祭)（京都市右京区 野宮神社・愛宕神社）","Saga Festival (Kanko sai) (Nonomiya Jinja Shrine and Atago Jinja Shrine, Ukyo Ward, Kyoto City)",
"嵯峨山","Sagasan",
"嵯峨山大覚寺","Sagasan-Daikaku-ji Temple",
"嵯峨実愛","Sanenaru SAGA",
"嵯峨釈迦堂","Saga Shaka-do",
"嵯峨釈迦堂（清涼寺）","Saga Shakado (Shaka Hall)",
"嵯峨出張所","Saga Branch Office",
"嵯峨上皇","the retired Emperor Saga",
"嵯峨清凉寺","Saga Seiryo-ji Temple",
"嵯峨大覚寺","Saga Daikaku-ji Temple",
"嵯峨第十三源氏","13th Saga-Genji (Minamoto clan)",
"嵯峨第六源氏","Sagadairoku-Genji (Minamoto clan)",
"嵯峨地区","Saga area",
"嵯峨町","Saga-cho",
"嵯峨鳥居本","Saga Toriimoto",
"嵯峨鳥居本一華表町","Saga-toriimoto Ikkahyo-cho",
"嵯峨停車場前駅","Saga-teishajomae Station",
"嵯峨天皇","Emperor Saga",
"嵯峨天皇の皇太子","the Prince of Emperor Saga",
"嵯峨天龍寺","Saga Tenryu-ji Temple",
"嵯峨道","the Saga road",
"嵯峨南陵","Saga no Minami no Misasagi",
"嵯峨本","Saga-bon",
"嵯峨野","Sagano",
"嵯峨野の亀山","Kameyama, Sagano",
"嵯峨野めぐり","Sagano tour",
"嵯峨野駅","Sagano Station",
"嵯峨野覚勝院","Sagano Kakushoin Temple",
"嵯峨野観光線","Sagano Scenic Line",
"嵯峨野観光鉄道","Sagano Scenic Railway",
"嵯峨野観光鉄道嵯峨野観光線トロッコ嵐山駅","Sagano Scenic Railway Sagano Sight-seeing Tram Line Arashiyama Trokko Staion",
"嵯峨野神ノ木町","Sagano-kaminoki-cho",
"嵯峨野線","Sagano Line",
"嵯峨野線嵯峨嵐山駅","Sagano Line Saga Arashiyama station",
"嵯峨野有栖川町","Sagano-arisugawa-cho",
"嵯峨野嵐山","Sagano-Arashiyama area",
"嵯峨野嵐山店","Sagano Arashiyama Store",
"嵯峨嵐山","Saga Arashiyama",
"嵯峨嵐山駅","Saga Arashiyama Station",
"嵯峨離宮","Saga-rikyu (Imperial villa)",
"嵯峨流","Saga-ryu",
"左右（さゆう）","Sayu",
"左右の中将","Sayu no chujo(Middle Captain of the Left and Right Palace Guards)",
"左右衛門尉","Uemon no jo/Saemon no jo",
"左右大臣","Sayu-daijin",
"左右両大臣","Ministers of the Right and the Left",
"左衛士大尉","Saeji no daijo (Senior Lieutenant of the Left Guards)",
"左衛門尉","Saemon no jo",
"左衛門権佐","Saemon no gon no suke",
"左衛門佐","Saemon no suke",
"左衛門志","Saemonsakan",
"左衛門少尉","Sa-emon-shoi",
"左衛門督","Saemon no kami ",
"左記","saki",
"左京","Sakyo",
"左京3条1坊5町","Sakyo Sanjo Ichibo Gocho",
"左京一条","Sakyoichijo district",
"左京区","Sakyo Ward",
"左京権大夫","Sakyo no gon no daibu",
"左京三条","Kyoto Sanjo",
"左京三条二坊六坪","Sakyo-sanjo-nibo-rokutsubo (the old address of the garden excavated in 1975)",
"左京職","Sakyoshiki (Eastern Capital Offices)",
"左京図書館","Sakyo Library",
"左京税務署","Sakyo Revenue Office",
"左京大夫","Sakyo no daibu",
"左京大夫如元","staying as Sakyo-no-daibu rank",
"左京郵便局","Sakyo Post Office",
"左近","Sakon",
"左近（右）衛門","Sakonemon",
"左近の桜","Sakon no Sakura (the Cherry Tree on the left)",
"左近右衛門派","Sakonemon-ha school",
"左近衛の陣","battle array of Capital Guard of the Left",
"左近衛権少将","Sakone gon no shosho",
"左近衛権中将","Sakone gon no chujo",
"左近衛権中将如元","remained in the position of Sakone gon no chujo",
"左近衛将監","Sakone no shogen",
"左近衛将監如元","Sakoen no shogen, Jogen",
"左近衛少将","Sakone no shosho",
"左近衛少将如元","remained in the position of Sakone no shosho",
"左近衛大将","Sakone no daisho",
"左近衛大将如元","remained in the position of Sakone no daisho",
"左近衛中将","Sakone no chujo",
"左近衛中将如元","remained in the position of Sakone no chujo",
"左近衛府","Sakonefu (Left Division of Inner Palace Guards)",
"左近衛門","Sakonemon",
"左近衛門派（左近右衛門派）","Sakonemon-ha school",
"左近桜","Sakon no sakura, Cherry tree of sakon",
"左近将監","Sakon no shogen",
"左近派","Sakon-ha school",
"左渓玄朗","Sakei Genro",
"左向き","left facing",
"左行秀","HIDARI Yukihide",
"左坂古墳群","Hidarizaka Burial Mounds",
"左三つ巴","hidari mitsudomoe",
"左七郎","Sashichiro",
"左女牛八幡宮","Samegai Hachiman-gu Shrine",
"左少将","Sashosho",
"左少将 (=左近衛少将)","Sashosho/Sakone no shosho (Minor Captain of the Left Division of Inner Palace Guards)",
"左少弁","Sashoben",
"左少弁兼左兵衛佐","Sashoben and Sahyoenosuke",
"左甚五郎","Jingoro HIDARI",
"左隻のみ","left panel only",
"左遷","demotion transfer",
"左遷され","demoted",
"左相殿","left-aidono, enshrine (deities) in the left-aidono (the tem ""idono"" is a shrine building which the subordinate or 'guest god' are enshrined)",
"左大将","Sadaisho",
"左大将 (=左近衛大将)","Sadaisho/Sakone no daisho (Major Captain of the Left Division of Inner Palace Guards)",
"左大将九条良経","Yoshitsune KUJYO, Sadaisho, General of the Left",
"左大臣","Sadaijin",
"左大臣・藤原経宗","Sadaijin (minister of the left) FUJIWARA no Tsunemune",
"左大臣家","the House of the Minister of the Left",
"左大臣源俊房","sadaijin MINAMOTO-no-Toshifusa (minister of left, MINAMOTO-no-Toshifusa)",
"左大臣藤原師尹","FUJIWARA no Morotada, Minister of the Left",
"左大臣藤原時平","FUJIWARA no Tokihira, Sadaijin (Minister of the Left)",
"左大臣如元","remained in the position of Sadaijin",
"左大文字山","Mt. Hidari-Daimonji",
"左大弁","Sadaiben",
"左中将","Sachujo",
"左中将 (=左近衛中将)","Sachujo/Sakone no chujo (Middle Captain of the Left Division of Inner Palace Guards)",
"左中弁","Sachuben",
"左伝","the Chronicle of Zuo or the Commentary of Zuo",
"左馬","Hidariuma (a shogi piece of 'left horse')",
"左馬ふれあい公園","Hidariuma Fureai Park",
"左馬允","samjo, third officer of the Horse Office of the Left",
"左馬権頭","Sama no gon no kami",
"左馬大允","Sama no taijo [daijo] (Senior Secretary of the Left Division of Bureau of Horses)",
"左馬頭","Sama no kami",
"左馬寮","Samaryo",
"左馬寮御監","Samaryo gogen",
"左府","Safu ",
"左舞","Samai Dance",
"左兵衛尉","Sahyoe no jo",
"左兵衛権佐","Sahyoe no gon no suke",
"左兵衛佐","Sahyoe no suke",
"左兵衛佐如元","Sahyoe-no-suke, as it was",
"左兵衛督","Sahyoe no kami",
"左兵衛府","Left Division of Middle Palace Guards",
"左平次","Saheiji",
"左方楽","Saho no gaku (category of gagaku music)",
"左方舞","Sahomai Dance",
"左門","Samon",
"左脇侍観音菩薩","left attendant figure Kannon Bosatsu (Bodhisattvas)",
"左褄（ひだりづま）","hidarizuma (left skirt)",
"差し渡し","distance across",
"差引（司令官）","Sashihiki commander",
"差貫（さしぬき）","sashinuki",
"差袴","Sashiko Japanese skirt",
"沙掲羅（しゃから、シャガーラ）","Shakara, Sakara, Shagara",
"沙石集","Shasekishu",
"沙汰","an instruction (an order)",
"沙汰未練書","Satamirensho",
"沙門","shamon (priest)",
